Date,Open,High,Low,Close
2015/07/14,62.4,65.6,62.4,62.4
2015/07/15,61.8,64.5,61.3,64.3
2015/07/16,64.1,73.2,64.0,71.1
2015/07/17,69.5,70.6,68.1,68.2
2015/07/20,68.4,69.5,63.5,64.6
2015/07/21,64.7,66.6,61.9,66.6
2015/07/22,64.5,66.6,63.4,63.9
2015/07/23,63.8,65.0,61.3,63.4
2015/07/24,63.4,65.2,61.5,65.2
2015/07/27,64.3,64.3,61.9,61.9
2015/07/28,61.3,62.6,59.1,62.4
2015/07/29,62.6,67.2,62.6,66.7
2015/07/30,65.2,67.4,64.6,65.7
2015/07/31,65.7,68.9,64.8,66.8
2015/08/03,65.4,65.4,60.2,60.4
2015/08/04,60.1,62.4,59.1,59.6
2015/08/05,60.5,63.8,60.1,63.8
2015/08/06,63.8,63.8,61.2,61.4
2015/08/07,61.0,63.8,60.0,63.8
2015/08/10,62.3,64.2,62.3,63.1
2015/08/11,63.4,63.9,60.5,60.5
2015/08/12,60.5,61.5,58.9,59.9
2015/08/13,61.0,61.0,59.2,60.4
2015/08/14,59.9,60.0,55.8,55.8
2015/08/17,55.6,55.6,50.3,50.3
2015/08/18,47.7,50.1,46.6,48.2
2015/08/19,48.5,48.6,43.5,44.1
2015/08/20,44.1,45.7,44.1,44.5
2015/08/21,45.1,46.3,43.2,43.3
2015/08/24,41.3,41.3,39.0,39.0
2015/08/25,37.5,40.3,35.9,39.7
2015/08/26,39.0,39.0,37.4,38.3
2015/08/27,39.2,41.1,39.1,40.0
2015/08/28,40.9,41.9,39.6,40.0
2015/08/31,40.0,40.3,39.3,39.6
2015/09/01,39.7,43.6,39.7,43.6
2015/09/02,43.2,47.4,43.2,46.9
2015/09/03,45.7,46.5,44.8,45.6
2015/09/04,45.1,46.3,43.6,43.6
2015/09/07,42.9,46.4,42.9,45.7
2015/09/08,44.9,45.6,44.6,44.9
2015/09/09,45.8,46.5,45.2,46.4
2015/09/10,44.9,45.8,44.6,45.4
2015/09/11,45.3,46.8,45.3,46.3
2015/09/14,46.5,46.5,45.2,45.5
2015/09/15,45.4,45.9,45.1,45.3
2015/09/16,45.9,45.9,44.8,44.9
2015/09/17,45.1,49.3,45.1,49.3
2015/09/18,49.4,53.3,48.8,50.7
2015/09/21,48.8,50.7,48.3,50.5
2015/09/22,51.0,55.2,51.0,54.1
2015/09/23,53.5,54.5,52.7,53.7
2015/09/24,54.4,56.8,53.7,56.1
2015/09/25,55.8,55.9,53.4,54.4
2015/09/30,52.9,54.6,52.9,53.8
2015/10/01,54.3,55.8,54.3,55.0
2015/10/02,54.7,57.1,54.7,55.9
2015/10/05,56.2,56.6,54.7,55.4
2015/10/06,56.3,59.6,56.2,56.8
2015/10/07,57.3,57.3,55.7,56.9
2015/10/08,57.3,57.3,54.3,54.4
2015/10/12,54.5,55.2,51.6,54.6
2015/10/13,54.4,55.8,54.0,54.7
2015/10/14,54.2,55.1,53.5,53.5
2015/10/15,54.8,54.8,52.8,52.9
2015/10/16,53.0,53.9,52.9,53.5
